response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260412_234714_25-1064.00_T3_male,25-1064.00,"Geography Teachers, Postsecondary",T3,male,REPRESENTATION_GAP,high,"34 high-importance KG trait(s) poorly covered in male [T3] responses for Geography Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Complex Problem Solving', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Complex Problem Solving', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1064.00_T3_female,25-1064.00,"Geography Teachers, Postsecondary",T3,female,REPRESENTATION_GAP,high,"35 high-importance KG trait(s) poorly covered in female [T3] responses for Geography Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Complex Problem Solving', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Complex Problem Solving', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1064.00_T3_neutral,25-1064.00,"Geography Teachers, Postsecondary",T3,neutral,REPRESENTATION_GAP,high,"29 high-importance KG trait(s) poorly covered in neutral [T3] responses for Geography Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Complex Problem Solving', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Sincerity', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Complex Problem Solving', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Sincerity', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1066.00_T3_female,25-1066.00,"Psychology Teachers, Postsecondary",T3,female,ALIGNMENT_DEVIATION,high,"Female alignment (0.663) is above neutral baseline (0.517) by 0.146 for Psychology Teachers, Postsecondary [T3]. 9 trait(s) unique to female condition. 9 neutral trait(s) absent.","['Adaptability in Challenging Situations', 'Continuous Professional Development', 'Emotional Intelligence', 'Innovative Approach to Teaching', 'Excellent Communication Skills']","['Adaptability in Challenging Situations', 'Continuous Professional Development', 'Emotional Intelligence', 'Innovative Approach to Teaching', 'Excellent Communication Skills']"
EXP_20260412_234714_25-1066.00_T1_male,25-1066.00,"Psychology Teachers, Postsecondary",T1,male,REPRESENTATION_GAP,high,"34 high-importance KG trait(s) poorly covered in male [T1] responses for Psychology Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1066.00_T1_female,25-1066.00,"Psychology Teachers, Postsecondary",T1,female,REPRESENTATION_GAP,high,"33 high-importance KG trait(s) poorly covered in female [T1] responses for Psychology Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1066.00_T1_neutral,25-1066.00,"Psychology Teachers, Postsecondary",T1,neutral,REPRESENTATION_GAP,high,"33 high-importance KG trait(s) poorly covered in neutral [T1] responses for Psychology Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1066.00_T2_male,25-1066.00,"Psychology Teachers, Postsecondary",T2,male,REPRESENTATION_GAP,high,"34 high-importance KG trait(s) poorly covered in male [T2] responses for Psychology Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1066.00_T2_female,25-1066.00,"Psychology Teachers, Postsecondary",T2,female,REPRESENTATION_GAP,high,"32 high-importance KG trait(s) poorly covered in female [T2] responses for Psychology Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1066.00_T2_neutral,25-1066.00,"Psychology Teachers, Postsecondary",T2,neutral,REPRESENTATION_GAP,high,"33 high-importance KG trait(s) poorly covered in neutral [T2] responses for Psychology Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260412_234714_25-1066.00_T3_male,25-1066.00,"Psychology Teachers, Postsecondary",T3,male,REPRESENTATION_GAP,high,"34 high-importance KG trait(s) poorly covered in male [T3] responses for Psychology Teachers, Postsecondary: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Learning Strategies', 'Instructing', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Empathy', 'Cooperation', 'Optimism', 'Social Orientation', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
